protein	a1	a2	a3	a4	b1	b2	b3	b4	c1	c2	c3	c4	d1	d2	d3	d4	e1	e2	e3	e4
Q9BTE7;Q92564	24.66203016905506	24.581813288524327	24.490231707893656	24.453934805764142	24.474754322117253	24.574461294925648	24.483211319966784	24.326442118541568	23.775109125498613	24.42338710412182	24.602515482147236	25.02155530257176	24.35954479393412	24.540500750547615	24.576712398904707	24.692767134701164	24.347230738232117	24.719416403432874	24.713304520155738	24.808846708402324
Q9BTT0	27.462351415340734	27.3168604604184	27.33157198879121	27.38379329587764	27.193092397635752	27.268824445147043	27.562260975629478	27.427705476741803	27.33894407465014	27.27813258352227	27.32407129217201	27.575066838942615	27.254131757359506	27.269367174444763	27.404324199534845	27.434051208604295	27.259217500292742	27.272538723287806	27.357182484651663	27.363604564712173
Q9BTU6	25.87044850729684	26.076664020785984	26.364695516777413	26.28121891455904	25.956185791251	25.9522580646282	26.40111299933661	NA	26.37731463323567	25.950762403566667	26.03766366599759	26.144467076827368	26.186152868306937	25.965914061709213	26.050360998701812	NA	26.184530733383443	26.116388718338836	26.07864521105344	25.929836355961758
Q9BTV4	28.03618012062253	27.953443557503135	27.97396396202694	27.958363557463613	28.233930625552723	28.089689804370707	27.96743373368267	28.075580728685406	28.253476732464172	28.128964558620893	28.09009979578464	27.948405948414933	28.144762298215518	28.10569686723871	28.042276821918918	27.929858754680286	28.091184297028743	28.04172627188965	27.826430647736995	27.905910595018586
Q9BTW9	28.054895617550798	28.02717299073959	28.079189021240776	28.076387931045353	28.070706589218922	27.99017193472614	27.93458977424006	27.911965782691514	27.9288114398706	28.0055777527866	27.926554240170315	27.915365039874704	27.902127087855163	27.877354862770648	27.96777270675238	27.99438789793134	27.902289536112168	27.95474050557581	27.887107492842	27.915105245138893
Q9BTX1	NA	NA	NA	NA	NA	24.024551213172103	NA	24.546985967457708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BTX7	NA	NA	NA	NA	23.345106573773332	22.41329033610589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BTY7	23.969731718682286	24.846819063671553	NA	25.36898946616994	24.303620794581985	24.753634717145275	24.278717686069353	24.703398610631577	24.539380932178776	24.75614167791352	NA	24.397948795315468	24.6088164254766	24.928978649864966	NA	NA	24.117171980099645	25.18235950203442	24.884499164415967	24.07981988828451
Q9BU89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.22473154384951	24.351967879961602	NA	NA
Q9BUF5	27.41716264157448	27.378699130563795	27.42580137950873	27.426518771855065	27.549894095231924	27.544964189909308	27.533328239406806	27.4878104519237	27.384068665337846	27.329700223889585	27.6146239931931	27.554083933373423	27.535287671797743	27.594340065597155	27.366412269851985	27.405554819957928	27.563008931411304	27.509501877429443	27.294342207644508	27.467415098485215
Q9BUJ2	27.7188285309519	27.56739061596994	27.612959137261306	27.49848185365902	27.53772671553782	27.597727654320202	27.84858779333793	27.611049702026236	27.65689636680573	27.749990648173906	27.606107468810265	27.590319890891074	27.49286256080796	27.553929108617798	27.79857095833918	27.554743171599753	27.63783731891238	27.69409047147626	27.713467822554556	27.816046769892882
Q9BUK6	24.232106709391847	NA	24.31911633080053	NA	NA	24.424363234263765	NA	24.389242359085248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BUL8	26.57223302086274	26.775145875037307	26.808651585827615	26.630201216960874	26.60646652812055	26.730647724556484	26.55118511284459	26.738445557730774	26.588883599773588	26.785361880659618	26.67545243184741	26.547596395605318	26.688016352931502	26.704747950997753	26.504007893256645	26.630289651830925	26.301156092819777	26.640293742398605	26.59193948784936	26.369209487925026
Q9BUN8	24.99554732157969	25.414553159769323	25.575797043884492	25.293542583879386	25.39773072548874	25.2612844099618	25.20760676135574	25.233566184651355	25.233505355389347	24.54341187787887	25.07303112947466	25.287587252936774	25.3501550260864	25.24831629509233	25.439340224947415	25.406758281721153	25.29798280804951	25.122279766586452	25.2527735314968	25.59220114725509
Q9BUP3	26.023364153421436	26.13251176469074	26.010315990029586	25.84697303547315	25.879980409841878	25.863003793212037	25.88923299980163	25.877857606234773	25.526570662215107	25.7918612470672	25.039393744055623	25.66520765948191	25.825779515425435	25.246129297913146	25.579395398339024	25.48959574589417	25.630403488433807	25.472276187311195	25.227725260734214	25.01949415992184
Q9BUQ8	27.412294019358793	27.388898276390115	27.404345696815255	27.34438976327503	27.515223661693405	27.29845856346556	27.427506122946046	27.354291341595435	27.36561920313346	27.488208992434394	27.300247629922502	27.280028436618906	27.42911084310592	27.437821161151298	27.407445850425578	27.230414910304294	27.41109868390382	27.415666763356068	27.383933383422015	27.2394202847211
Q9BV40	27.194718786342918	26.898285269394723	26.95916696009886	27.223161649386117	26.91372973179442	26.722311759530946	26.95153729039006	27.204030578301886	26.823750023901457	26.857526884605203	26.996919137894196	27.19683004367438	26.94190895225171	26.793472607373165	26.929483541724714	27.081976516093516	27.045535234832794	26.870792078038264	27.07803232797636	27.1627028282575
Q9BV44	24.25921538258046	24.386068869490803	NA	24.732585878581755	24.24922828456771	24.28565116081887	24.38157367569254	24.299863885130662	24.283766005622784	24.31932626785078	24.34098737851945	24.16500669472034	24.280855164067347	NA	24.35937075576758	24.243631265609334	24.309258182792345	24.107058654589455	24.290297214541663	NA
Q9BV57	26.661952039838884	26.60786108864958	26.548798324081794	26.650135372340813	26.47365985117776	26.71947941069158	26.46974555808817	26.368573045412464	26.352579626010016	26.252489484147496	26.380907789454817	26.607112151374544	26.54245195451574	26.246889562661003	26.358131553008818	26.49410091890339	26.500600642377684	26.526670021665787	26.21987230601055	26.602137285541943
Q9BV73	NA	NA	NA	NA	23.460215459194956	23.576796352446497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BV86	24.979670533505463	24.84469023888415	24.811084856234356	24.806301637333373	24.85276090810847	24.906035455931807	24.958389937712056	24.675856033065454	24.746618559200556	24.647913263383053	24.630780139821795	24.717205183450236	24.811691725116752	24.706717169406666	24.948309617174306	24.76046115044396	24.775458864717166	24.652829392124165	24.974777547918894	24.653512931624245
Q9BVC5	NA	NA	NA	NA	NA	24.213770948759162	24.021319620405347	NA	24.20839314769542	24.163671906282836	24.113132837048884	NA	24.017200172842742	NA	23.986251682169605	24.174776296051814	23.945424661661317	NA	24.11389853547563	23.980874912562232
Q9BVC6	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.167487877207705	27.128517691129385	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BVG4	27.598732946779375	27.44679435865193	27.61757790737365	27.591195249016398	27.581424210900156	27.504403234159884	27.440646920877906	27.53067988544115	27.547086603982034	27.50861046532081	27.63785810804233	27.58292934981359	27.558758838289666	27.54083345100611	27.534159277898738	27.67626534103033	27.551262274769858	27.417349010562635	27.564138443415086	27.57499836609625
Q9BVG9	25.562779073301915	25.413929021736273	25.68992947802924	25.710324859567518	25.22774962313517	25.55616314620624	25.55622239142391	25.445954849196664	25.437389910064567	25.521463670765343	25.407487105866185	25.507485522047613	25.530213487835773	25.536168648161908	25.44788723011848	25.72066194601338	25.594433711518914	25.48654494618055	25.511719651646644	25.760037190641306
Q9BVI4	25.423014118435287	25.596849559628726	25.954200707205512	25.33846259518987	25.90957647341055	25.993788689641146	25.72104359188716	25.519087196483966	26.185510802477765	26.099416756211227	26.01483166245241	25.904906360981002	26.220505052864844	26.21945338842957	25.8667894384882	26.157878797589625	26.408395266745224	26.27196238520751	26.16856318826607	26.20464196542706
Q9BVJ6;Q5TAP6	27.203065609762568	27.18049161631821	27.067543121143647	27.104169625361532	27.23029000806828	27.162972349225644	27.138473967241467	27.079882058739948	27.1495694091881	27.246301533154142	27.047698711663493	27.195983695159544	27.072052089297472	27.186158654259877	26.902255542061763	27.16225842486423	27.09597005731709	27.11061909271073	27.033598573594325	27.091755559707156
Q9BVK6	27.110391665720865	27.401546642695887	27.287725244105758	27.16828331790047	27.325456816109337	27.119685365264942	27.102740945184205	27.093402453005613	27.373376767938286	27.207805332395193	27.508949311869117	27.23486870572576	27.3595960299445	27.17704237400423	27.08697358391385	27.01101433074421	27.358059087940095	27.226839961202035	26.652599657335138	27.144962702527504
Q9BVL2	NA	NA	24.469645796044425	24.41933643590156	NA	NA	24.031082841712216	24.22979010583657	24.141190120858226	24.233827144438056	NA	24.301013653971346	NA	24.256810364410885	NA	24.109695559651172	24.27182161414633	NA	23.879995959202304	24.098769892181465
Q9BVP2	26.858271119194892	26.75729686540245	26.91960050421909	26.582221830235383	26.449801957561654	26.630445115792742	26.60587045182969	26.617188105389253	26.734208036287765	26.62209773415411	26.733167929703697	26.717912881585008	26.746262472481405	26.879927205490084	26.639011477733515	26.892218066321878	26.615361310518015	26.579613285116963	26.617456140136312	26.5610234202074
Q9BVT8	25.00284502435685	25.35652371602043	25.080867233672855	25.1474995488167	25.072625487784276	25.16694697894311	24.98649195735261	25.04743788042336	25.053236167675536	24.915506759460733	25.132555862152316	25.267067155014495	24.88357597416371	24.770470056756533	24.756669802877425	25.3572052923243	24.964598509640673	24.97886448183572	24.944071472645867	25.163997216386125
Q9BW19	26.826557208270785	26.389834890372395	26.659273961789392	26.785086022947624	26.760991646753226	26.592530266243198	26.69294573228767	26.8607985915028	26.6581261111969	26.60381594596552	26.736553316732145	26.75311809587318	26.783529492253507	26.754885256559273	26.63831239595364	26.643635677078667	26.850200141915764	26.838635674694512	26.758744114961704	26.683815691787768
Q9BW27	NA	NA	NA	NA	25.700009286186475	25.666079055232238	25.78195515558015	25.709893110327247	25.748159186949096	25.431670849445343	NA	NA	NA	NA	NA	NA	25.59309514219494	NA	25.50311776692745	NA
Q9BW83	25.153782564718377	25.37177371937576	25.33643659164695	25.022988251172045	25.220989547806315	25.290274240355608	25.299300124290955	25.48446407443909	25.34698158304933	25.437685866766895	25.348257098393297	25.217069031562573	25.5388667189388	25.409398812575052	25.29801742589074	25.25304769622557	25.379613005115974	25.4110135569746	25.187261838114157	25.257293215581196
Q9BW91	24.065852009855547	23.932678772665643	24.42982614637209	NA	24.210187424378887	24.073043524134942	24.255459665042462	24.121311785826197	NA	24.215716839772625	24.000497817246348	NA	23.998896039043064	24.15466848041538	23.861934974757737	24.483264774671348	24.26406677408456	24.227626374881947	24.124253440376396	NA
Q9BWD1	26.925442139798538	27.271587080864744	27.261704071792067	27.134381758937174	27.348858708634438	27.249319882783343	27.200408094635854	27.03905742138105	27.30489125290432	27.214586629320042	27.2563841067146	27.210397661970337	27.362666865460447	27.210032338437536	27.32365563966025	27.138242480064836	27.400424555636643	27.180339835570827	27.148975174140705	27.167079155763552
Q9BWF3	27.264473612045716	27.17368687216943	27.268104492101173	27.311774911490005	27.28478112732761	27.208675348023373	27.260228562707262	27.241035226456695	27.026103718838453	27.21217502588701	27.33588012408338	27.290109833205516	27.19735713090148	27.220171184761988	27.275552507333597	27.334047681723746	27.145411596612966	27.17746386581376	27.27934448214482	27.31549264983411
Q9BWJ5	26.288323165879213	25.608188502609888	25.771579219615706	25.60912474441497	25.483631354796717	25.76766200354731	25.728122084594446	26.029221740019857	25.662299418726022	25.699126137197805	25.720177903477694	26.084106290431322	25.76244803270872	26.005416248930636	26.093170025543028	26.220755367038723	26.257096676171308	26.295478642307394	26.066550894065927	26.38991699038615
Q9BWM7	24.160176402394182	NA	24.6001097149943	24.24384668172552	NA	24.435766005460376	24.645291985327187	24.38187241857948	NA	NA	NA	NA	NA	24.38847749097232	24.38526778842877	NA	NA	NA	24.46010056914285	24.306991223633496
Q9BWS9	25.231404872911334	25.163809034909228	25.26859827710633	25.374015064136373	25.270076688679964	25.174600351478485	25.182353935803942	25.199588067571725	25.12977077750281	25.27504310949613	25.19173417193627	24.593265539069534	25.37709724275904	25.309486866826937	25.19985199406202	25.16670264797663	25.35349858918044	25.116657957072764	25.144298817607048	25.234121123424806
Q9BWU0	23.864757395218984	24.05445023882673	23.64764409802242	23.98860307816455	24.284677120572002	24.04411123184961	23.910479282679606	23.91883913038446	24.65755236092452	24.401083440809508	24.033223494852656	23.560966125254502	23.993271147201394	23.970613947614712	23.593082429347806	23.565928345649453	24.26077329014935	NA	23.7880887845888	24.031500985632203
Q9BX68	26.25800982134971	26.407625720768042	26.46022580299036	26.50120272637266	26.429436797644666	26.393324651399254	26.368835665893922	26.36912895946112	26.50023808934723	26.492052486014952	26.470759116612488	26.34088236873599	25.916593826015177	26.38452284767854	26.427476472922464	26.290717925206295	26.451989166006328	26.097122194810126	26.229895901308687	26.297514290954425
Q9BXB4	25.363307006539632	24.87271352136487	25.168544489797462	25.326633141955345	24.760044325754393	25.127864813702566	25.218705856253603	25.23622149637506	24.795517883307266	25.026391098285085	24.53460729089025	24.958810111152854	25.02738435098088	24.61380543755247	25.154300159434317	25.4428210262299	24.74122426649928	25.556670213759226	25.32498269450511	24.985793016418274
Q9BXJ9	28.207176364023017	28.28227010486802	28.346205595374137	28.304379655058575	28.12453056308314	28.16855264971641	28.12220611605727	28.14572674129182	28.20783342119339	28.1161229568671	28.089743493093103	28.28383934811752	28.10975393586817	28.070568643835106	28.21617169347425	28.30383811199653	28.1565302990578	28.219771801585516	28.12093317642529	28.224227883795283
Q9BXK5	25.52200875674702	25.387659106905062	25.532812541808827	25.475877358644816	25.387661816837017	25.313716420648547	25.41807951058448	25.396446522460327	25.426526191254265	25.55171120109736	25.381406940081142	25.349855615968448	25.431013759498803	25.324953541980737	25.28553448754	25.38985111722554	25.60680854170255	25.295862778076454	25.240813686596464	25.267630095405185
Q9BXP5	26.95475770662309	27.02303501944216	27.118587525106392	27.098031304532658	27.196966149593436	26.912430521445145	27.12733046772021	26.962572508931576	27.15470925512251	27.06111025729999	27.15561688391325	26.969635069220832	27.020703698776032	27.10819910870288	27.126693030785667	26.895275122972127	26.977514561544627	27.07183859874384	26.890000115446913	26.792871216770706
Q9BXR0	25.677210846264607	25.456403643864927	25.86125782586627	26.063224626405763	25.581424210900156	25.77544324065539	25.63271092562935	25.601410201137767	25.53641193409255	25.57283150690207	25.520959708264453	25.645807441417993	25.39473874934612	25.53686629833982	25.728805979043948	25.52512781452401	25.559494966036066	25.63072574815224	25.708779141324047	25.82318586788886
Q9BXS5;Q9Y6Q5	27.163969723767575	27.014929105138954	27.118776408982136	27.05312648070761	27.052547153078255	27.022233730896666	27.058498780274252	27.00558705831943	26.95506338034629	26.998221020466108	26.899685062740534	27.01246102350805	26.89023554469556	27.019070717154552	26.96448568606408	26.90767189788175	26.914487461410545	26.937493218899547	26.987640169113664	26.962567364303766
Q9BXY0	23.615505513816593	NA	23.451883823199577	NA	23.346037216139496	23.420563332925045	23.64026199863463	23.598094331943994	NA	NA	NA	NA	23.754183089292425	23.615299684232806	23.484381189170904	23.668781627275884	23.79923251582673	23.61180871494869	NA	NA
Q9BY32	27.089823950853756	26.829980608246657	26.757649125889138	26.968913476804527	26.781283746872308	26.889476004573226	26.893129529949007	26.904427997560312	26.7234139454251	26.832019347883154	26.838107757751835	27.039971993594644	26.775103107882924	26.83241427793578	26.996478246610405	26.990489832658035	26.852688191236204	26.850389365450724	27.17490210294137	26.950385861763593
Q9BY43	25.83233128898676	25.41928780531367	25.723131012104908	25.78327001954261	25.660957460743695	25.5932899718807	25.578241380117532	25.706636577680598	25.550784294216413	25.4619355302944	25.68159923158268	NA	25.59176070207471	25.69849881917551	25.866144711931288	25.88847022273747	25.817153149876656	25.486897460047715	25.678260250294073	25.879449403940693
Q9BY44	28.66958218657238	28.388183500819192	28.484768346449396	28.5603435132269	28.533137361389937	28.516914166167325	28.444565932959723	28.58352177866818	28.500733226053157	28.442331108305805	28.566526706600385	28.59289408970409	28.47893697590916	28.477268322228646	28.472389421918017	28.66800499262958	28.51182113358497	28.27778025432051	28.488663678484013	28.613369096429487
Q9BY77	26.745556779909528	26.263658978785394	26.48215001776698	26.56340981627468	26.445280466773227	26.35697192374907	26.666739083068315	26.535873639883093	26.341923004143172	26.308894537941033	26.57778600497825	26.58989041084596	26.57755835946574	26.372831315393295	26.551595812300967	26.402632662536142	26.5776868613068	26.242620206731864	26.539679853142367	26.595319083291223
Q9BYD1	25.919005700465647	26.18463229298864	25.72546470733325	26.0650745384539	25.93659306468879	26.145448634163547	25.641601473821275	25.493430548662857	25.454288897987396	25.872523726843944	26.000606123619352	25.87957143838616	26.016463783470787	26.008109376795193	25.777772495666788	25.589987967250732	25.892190352401112	25.96151292029348	25.68746172777009	25.765373647620073
Q9BYD2	25.460630670150586	25.72751774333142	25.650913055764303	25.556991005813824	25.591156982256663	25.8021935605146	25.381862237145345	25.494000351207905	25.510804661696078	25.451026394088586	25.51614935891991	25.460898201658054	25.645139685783708	25.644498300504846	25.410577137872632	25.444138335974035	25.57518811401534	25.657477410052802	25.162515311398135	25.448075929180522
Q9BYD3	25.943767113977028	25.985574853989835	25.805322594672333	26.200959071439936	25.934937217844787	25.937442973137976	26.067735450853217	25.861914275103537	25.682906221319733	25.90624101044583	25.940768993558233	25.92315959136964	25.974435872913578	25.8647138581077	25.738206041695253	26.036159510667954	25.735330819258134	25.841370071733824	25.924078487072503	25.85094910456794
Q9BYD6	24.76338765752276	24.741265656026627	24.701451752414233	24.595082354831824	24.601520553104745	24.601005012021602	24.912833108477415	NA	NA	NA	NA	NA	24.785285168584103	24.819309157688082	NA	24.43107284061889	24.407024727926608	24.67965468343234	25.048001349985345	NA
Q9BYG3	26.503612199941106	26.382452511603233	26.053502086969484	26.161382477394557	26.18219022800764	26.388226526407955	26.00228104395103	26.25350460916777	26.339778795116974	26.366834367975184	26.43058212921808	26.09005078793217	26.314882189481615	26.397440387656488	25.883994670975813	25.957503485128797	26.398893212720374	26.25315204736797	26.256738214960887	26.397318489679915
Q9BYT8	25.94331717232595	26.222282435080995	26.11915410256133	25.969691113693752	26.11732624819547	26.02721901175423	26.06767566282684	25.91216774810405	26.080927743582976	25.984981422309023	26.061324202350395	25.757841341830968	26.204962368805717	26.23984643686534	26.108293285511998	26.046836519455002	26.161014125222916	26.157934869843128	26.039190211011178	26.106123284405527
Q9BZE1	26.637922979924188	26.702001936351675	26.79949009503993	26.826629849365666	26.86424411177368	26.874854942576988	26.676442758355478	26.719721402173935	26.795716546904504	26.898831465589687	26.786654591553006	26.52497952408508	26.777406097972534	26.903638726844047	26.491195776085217	26.452256564330543	26.835935738228898	26.892967204033752	26.59297537519371	26.856206628435842
Q9BZE4	27.91263892385815	27.909675099349737	27.945282045932537	27.924130053189103	27.885603262462816	27.941448341230828	27.83781853871715	27.877903563645607	27.83442591886785	27.91414921862885	27.926155162288012	27.749597530324237	27.818740392906804	27.79239338725309	27.838254902344655	27.88253392768779	27.69170796719713	27.84396170643243	27.89108335542339	27.808490217047765
Q9BZE9	24.61141153664216	24.603871589053114	24.87911896684971	24.895803326687506	24.463465809659798	24.776806225945656	24.67102199063612	24.81523265682033	24.714720145682506	24.72836998223022	24.564982186558975	24.713319770284535	24.866514903491623	24.678405704957573	24.4689886252325	24.831371134872068	24.76867662667389	24.64176233958704	NA	24.790913343124494
Q9BZF1	26.061653169093088	25.970522123810312	25.99201733943459	26.078367211079936	26.22821839941263	26.151803876220672	26.156126447117767	25.897666818467037	26.202074301194056	26.1059466119056	26.039541337576782	26.04432547030566	26.0741767326143	25.940119918493448	26.11170198252133	25.96109887664326	26.33489751302335	26.22885309125783	26.15598143674367	26.01874590833935
Q9BZF9	26.54042869581348	26.292467196474103	26.179686591354937	26.36169032648303	26.243389135759855	26.27536131404496	26.457446473918417	26.294984687019973	26.369578270786644	26.28339075984732	26.52163912449331	26.24428738136496	26.296711874932306	26.24098235128932	26.213395691967023	26.240269156741192	26.139677329221726	26.321046150824213	26.28613105832527	26.004543818455865
Q9BZG1	25.819663040424327	25.586279711374324	25.51876765229229	25.840461281254203	25.693155738942153	25.561895506980786	25.691963445396702	25.522030872348914	25.641449275817113	25.887854536179542	25.524248126987406	25.62231188853834	25.55058355446042	25.698309028339096	25.63820051142601	25.626134266613928	25.725970366301738	25.55908006976216	25.513533929814923	25.486402945788985
Q9BZI7	NA	24.281970857062333	24.5063760305068	NA	24.304099765645038	24.574518292537054	24.667607201879544	24.619141392706318	23.96699835125162	24.36926744055022	24.290217101081655	24.59537812345862	NA	24.665648427946294	24.189886857272864	24.24790570234731	24.36859816149687	NA	24.245225543816986	24.4738364212839
Q9BZJ0	NA	23.44908084289759	23.30583899054025	22.720729461441717	23.317582358607776	23.50337071216207	23.276650096204808	23.443224351917422	22.71872789677175	22.873589994306954	22.763757525789124	22.480091077142255	23.548427596339312	23.476738853699825	23.426602180952223	23.524611573936394	23.406076433109963	23.393172702675738	23.323842224057664	23.469397653025442
Q9BZK7;Q9BQ87;O60907	24.929536922696403	25.246023689968297	25.13528341879823	24.70038163889526	26.1621185054267	24.728087938503656	25.096893753820684	24.915977349052547	24.928969931757514	24.927678790453623	25.006636770376968	24.866463319635958	24.675201542030912	24.819109676884295	25.02685826009657	24.88383680084803	24.780642299825466	24.992831714603597	24.880432368091206	24.846044585686645
Q9BZX2;Q9HA47	25.70626802574985	25.42793814158729	25.537284965122197	25.40601311642043	25.45661928540675	25.640117400127277	25.751510688191633	25.32741840242733	25.643520308664886	25.40661064106504	25.727263588420715	25.01081495310583	25.244434727720154	25.281453695354966	25.605038851614733	24.923491868285033	25.198603617501174	25.80561771121364	25.10438231583924	25.488152920690634
Q9BZZ5	28.557328870026733	28.476426504259866	28.501741425053112	28.509219048249225	28.275390359816054	28.43366233319977	28.37841978657845	28.465009116891913	28.46904721468718	28.425414458856554	28.51164974232427	28.484587848694247	28.374589506846863	28.40580009558811	28.406625017995104	28.498019836105005	28.513079961207737	28.342737734571728	28.49726497668299	28.39341027245372
Q9C002	28.269866550806956	28.27244808294382	28.356173273139788	28.25234412806699	28.14482277867798	28.231175925655663	28.455802706379227	28.20865130555908	28.28123205434898	28.35144127168363	28.259012214868477	28.23715601165703	28.21690845823945	28.22737655126321	28.286614559608907	28.38449744885726	28.184896081378216	28.121753651571485	28.356485530512074	28.40212774525324
Q9C004	24.62963710093775	NA	24.848467249081114	24.763650711186767	NA	24.47781744275961	24.6741669454658	24.45842441457734	24.344437535552647	24.556808344150802	24.60753038542713	24.3386516116317	NA	24.478066109214055	24.57156575960528	24.49670439093918	24.50669582129654	24.24917146786338	24.43899029200642	NA
Q9C005	27.946870030305412	27.705448932912415	27.7878370284221	27.829758712482416	27.681787565491305	27.776459406386444	27.68003228440929	27.52372077022442	27.73989761808145	27.699960497519548	27.700270855596976	27.744589950840105	27.845083849992797	27.82280805083651	27.530471732164898	27.97690180847562	27.68718442678639	27.891515557048063	27.56948608836453	27.589669336403272
Q9C037	31.09848562398028	NA	30.978407457665284	30.960083177667357	30.903634523128183	NA	30.79235219576811	31.14079195389207	NA	30.62345957440226	30.78783175731654	31.091952718474843	30.58804464169625	30.71764723819112	NA	NA	NA	30.79671071633517	30.88463210997962	31.05420444183293
Q9C0B1	NA	NA	NA	NA	23.000711697862226	23.27818128521729	NA	NA	NA	NA	NA	NA	23.081037506218138	NA	23.25818095736074	NA	23.083894224805356	23.027328050789183	NA	NA
Q9C0C2	27.849607627365053	27.64483543477233	27.70358150819088	27.836457116476243	27.71059029305728	27.70034481359599	27.656837225111634	27.705614165263405	27.658330966723106	27.664644384619827	27.694792429390144	27.684310223947392	27.752128949352716	27.61459585696957	27.7900357618087	27.714843815984317	27.63400948571553	27.714622008165026	27.7044586275383	27.76190588163044
Q9C0C9	25.04283570246753	25.124675559736463	24.80047951706263	25.246381228746092	25.31771790565921	25.176666954096426	24.83230390676665	25.09272943416336	25.177700362065043	25.248421451898686	25.126295840344007	24.594122365084594	25.397203415035264	25.149084843873222	25.248304149316084	25.034347414253638	25.287207351051315	25.11055670454921	24.981076250053842	24.743375598835577
Q9GZL7	26.10773629840609	26.007191243555436	26.14399568661182	26.1513950670899	26.287499975805936	26.06722228540622	25.87961567611497	26.090510207732365	25.95639684269884	26.11564661027212	25.925493590084773	26.126318496116816	25.946100452192464	26.13438928058065	25.92646310024337	26.013700148101815	26.161054275925384	26.225342672585164	26.078497297595536	26.17892785818813
Q9GZN8	25.219173342855253	25.24426931195109	NA	25.096646575669798	25.191891268133375	25.32066524147588	NA	25.23812027456214	24.983268448765727	25.106725815295267	25.284819860078102	25.175692664233953	NA	25.389787703471576	25.06214756609987	25.04120007429076	25.369258648617954	25.393104313917895	25.151468404010174	NA
Q9GZP4	24.15774047680591	24.1398150325169	23.599947355991123	24.240088755129747	24.09604818692567	24.226740063785368	NA	24.229501998987708	24.229944548529186	24.214160254430947	24.17478713865815	24.19874659745478	24.065491809173206	24.193044855700464	24.270129411108933	24.0790013748964	24.187056654109043	24.20847766614597	24.105958895858496	24.206672473436726
Q9GZR7	24.816437572646727	24.863143218759188	25.045416854183568	24.802909165639065	24.85248025543939	24.73829994391597	24.99297107460541	24.788051870717382	24.885298710770883	24.80201222108625	24.822753311344737	24.399060547855477	24.335433873005115	24.561998061004157	24.580210973994596	24.668341814745723	24.091784702381396	24.470397551353418	24.52207411594778	24.954189254128156
Q9GZS1	25.367561190349637	25.051483791561182	24.8651360406772	25.37804197408374	24.794200423203648	24.85265345570964	24.64854676776041	25.279203754900728	24.813779464928547	NA	NA	24.69240118626522	24.743333353851774	NA	24.888610997571277	25.170939184271486	24.78304444219391	NA	NA	24.861935958456534
Q9GZS3	26.22046483599129	26.33667197659159	26.2280263331489	26.160186159367456	26.317294278831692	26.262523185019965	26.258413698071422	26.19018071741383	26.25495853270158	26.23837411787052	26.303394261919685	26.34069518585444	26.161188930653964	26.30820822813884	26.26203803936469	26.322231874467633	26.117440990987514	26.358952610554425	26.000857498737442	26.234822486841033
Q9GZT3	29.21567342840464	28.940717302085798	29.000268163354168	29.10512638316627	29.014639706600775	29.05686606169053	29.0159587351368	29.078882893217024	28.84120884244446	28.848178614358932	28.907706088496465	29.1814242638416	28.859346142896456	28.95537943391955	28.850680770953666	29.099541649366774	28.931240114480364	28.91602682691917	29.11877706487152	29.193208250977264
Q9GZT8	25.828229198332444	25.84573190435536	25.723578182234643	25.656388687198753	25.971903182596073	25.985067468637773	25.698465104354693	25.86697050867864	25.8981462937246	25.809517495480943	25.712607729939368	25.737226844493623	25.807866570312335	25.718075234423914	25.956364233555615	25.588623057441072	25.69984240610039	25.830451756282493	25.9873925908098	25.65925751505652
Q9GZY8	25.448270952208137	25.787534168729476	25.401383044079285	25.17294469527034	25.80533592261668	25.683782687806065	25.57927624181798	25.466759464335958	25.59211843965179	25.763787434671006	25.668516057695065	25.70747195970571	25.89264531328011	25.70709452075067	25.89945758716609	25.427990885592383	25.819673364184627	25.86007025287661	25.2621068049193	25.304970844132306
Q9GZZ1	27.417856819746493	27.322192364773283	27.39930089636277	27.605870305091955	27.38754882696482	27.448510633801458	27.30985301170428	27.451678302423833	27.430385786547838	27.26539484814548	27.482826736760938	27.527642980256424	27.35394913193338	27.431473553145675	27.561703827952588	27.5746824560759	27.318377479615766	27.360072633932646	27.066145998816232	27.46394310090863
Q9GZZ9	25.00539257685543	25.11457041399999	24.906465895319375	25.209916724866652	24.92638493470629	24.88748154252247	25.106470748891606	25.156592886907884	24.89867817139551	24.86519829362892	25.10867815112952	24.910420378742376	24.740660579522267	24.967062336833006	25.09679780822337	25.120667904541133	24.96896259024418	25.01526617866996	25.076721152223396	24.917822742026935
Q9H061	25.031228695082568	25.185510200748517	24.988424691819066	25.230335227632708	24.563960878050867	25.103265035331752	24.94872649361761	25.137256742595042	25.36593699763564	25.107404777608167	25.1525009106914	24.91915361998347	25.241842748868276	25.143001456522832	25.006806162981587	24.995692219858945	25.18219822599278	25.168641598878274	24.9089948658059	25.303525981677147
